x-axis,1,2,3
second,Volt,Volt,Volt
-326.0000E-06,-123.8693454E-03,+3.8190955073E+00,-84.4221096E-03
-325.5000E-06,-124.6231142E-03,+4.0201005340E+00,-80.6532655E-03
-325.0000E-06,-125.8793956E-03,+4.2211055607E+00,-80.4020092E-03
-324.5000E-06,-126.8844208E-03,+4.2211055607E+00,-80.0251248E-03
-324.0000E-06,-126.6331645E-03,+4.7487437557E+00,-75.6281399E-03
-323.5000E-06,-128.2663303E-03,+4.6482412424E+00,-74.6231148E-03
-323.0000E-06,-125.2512549E-03,+5.0879397383E+00,-74.3718585E-03
-322.5000E-06,-126.6331645E-03,+5.0502512958E+00,-72.3618083E-03
-322.0000E-06,-127.8894459E-03,+5.4271357208E+00,-70.3517580E-03
-321.5000E-06,-126.6331645E-03,+5.6532663759E+00,-68.3417078E-03
-321.0000E-06,-126.6331645E-03,+5.8291457742E+00,-66.3316576E-03
-320.5000E-06,-128.2663303E-03,+6.0301508009E+00,-64.5728636E-03
-320.0000E-06,-127.2613052E-03,+6.0929648718E+00,-62.3115571E-03
-319.5000E-06,-124.8743705E-03,+6.5954774385E+00,-58.5427129E-03
-319.0000E-06,-124.6231142E-03,+6.6331658810E+00,-56.9095471E-03
-318.5000E-06,-122.6130640E-03,+6.7964824652E+00,-52.2613060E-03
-318.0000E-06,-120.6030138E-03,+6.9597990494E+00,-46.8592960E-03
-317.5000E-06,-118.2160791E-03,+7.0351759344E+00,-46.4824116E-03
-317.0000E-06,-117.2110540E-03,+7.1608040761E+00,-43.4673362E-03
-316.5000E-06,-116.2060289E-03,+7.2613065895E+00,-38.4422106E-03
-316.0000E-06,-113.8190943E-03,+7.5000000587E+00,-36.8090448E-03
-315.5000E-06,-112.1859284E-03,+7.6381910145E+00,-33.7939695E-03
-315.0000E-06,-109.1708531E-03,+7.7638191562E+00,-31.5326630E-03
-314.5000E-06,-108.1658280E-03,+7.8391960412E+00,-26.3819093E-03
-314.0000E-06,-105.1507526E-03,+7.8391960412E+00,-24.1206028E-03
-313.5000E-06,-102.7638180E-03,+8.0402010679E+00,-20.1005023E-03
-313.0000E-06,-101.1306522E-03,+8.1658292096E+00,-18.0904521E-03
-312.5000E-06,-96.7336673E-03,+8.2035176521E+00,-14.0703516E-03
-312.0000E-06,-94.4723608E-03,+8.2412060946E+00,-12.0603014E-03
-311.5000E-06,-94.0954764E-03,+8.4045226788E+00,-8.0402009E-03
-311.0000E-06,-91.7085417E-03,+8.3040201655E+00,-4.6482412E-03
-310.5000E-06,-84.6733659E-03,+8.4422111213E+00,-1.6331658E-03
-310.0000E-06,-83.6683408E-03,+8.4422111213E+00,+3.2663316E-03
-309.5000E-06,-80.4020092E-03,+8.4422111213E+00,+4.0201005E-03
-309.0000E-06,-78.3919590E-03,+8.4422111213E+00,+6.0301507E-03
-308.5000E-06,-76.0050243E-03,+8.6055277055E+00,+11.6834170E-03
-308.0000E-06,-70.9798987E-03,+8.4422111213E+00,+14.0703516E-03
-307.5000E-06,-68.3417078E-03,+8.6432161480E+00,+18.3417083E-03
-307.0000E-06,-66.3316576E-03,+8.4422111213E+00,+20.7286430E-03
-306.5000E-06,-61.9346727E-03,+8.2663317230E+00,+24.1206028E-03
-306.0000E-06,-60.3015069E-03,+8.4422111213E+00,+26.6331655E-03
-305.5000E-06,-54.2713562E-03,+8.4422111213E+00,+29.5226127E-03
-305.0000E-06,-52.2613060E-03,+8.3668342363E+00,+31.4070348E-03
-304.5000E-06,-48.2412055E-03,+8.2663317230E+00,+36.1809041E-03
-304.0000E-06,-46.7336678E-03,+8.2412060946E+00,+38.1909544E-03
-303.5000E-06,-41.8341704E-03,+8.2035176521E+00,+40.4522609E-03
-303.0000E-06,-38.8190951E-03,+8.0402010679E+00,+45.4773864E-03
-302.5000E-06,-34.1708539E-03,+8.0653266963E+00,+46.2311553E-03
-302.0000E-06,-31.4070348E-03,+8.0402010679E+00,+48.2412055E-03
-301.5000E-06,-26.1306530E-03,+7.8391960412E+00,+50.7537683E-03
-301.0000E-06,-24.1206028E-03,+7.7010050854E+00,+54.2713562E-03
-300.5000E-06,-21.7336681E-03,+7.6381910145E+00,+58.2914567E-03
-300.0000E-06,-16.0804018E-03,+7.5628141295E+00,+60.3015069E-03
-299.5000E-06,-12.0603014E-03,+7.4371859878E+00,+62.3115571E-03
-299.0000E-06,-10.6783918E-03,+7.3618091028E+00,+64.3216074E-03
-298.5000E-06,-7.6633165E-03,+7.0603015628E+00,+66.3316576E-03
-298.0000E-06,-3.2663316E-03,+7.0979900053E+00,+68.3417078E-03
-297.5000E-06,+2.0100502E-03,+7.0351759344E+00,+70.3517580E-03
-297.0000E-06,+3.2663316E-03,+6.8341709077E+00,+71.7336676E-03
-296.5000E-06,+8.2914572E-03,+6.7964824652E+00,+74.6231148E-03
-296.0000E-06,+13.3165828E-03,+6.7587940227E+00,+76.8844213E-03
-295.5000E-06,+16.0804018E-03,+6.4321608543E+00,+87.8140694E-03
-295.0000E-06,+18.7185928E-03,+6.2939698985E+00,+82.4120594E-03
-294.5000E-06,+20.3517586E-03,+6.0301508009E+00,+84.4221096E-03
-294.0000E-06,+26.1306530E-03,+6.0301508009E+00,+86.9346724E-03
-293.5000E-06,+28.1407032E-03,+5.6532663759E+00,+88.4422101E-03
-293.0000E-06,+32.7889444E-03,+5.4899497917E+00,+90.4522603E-03
-292.5000E-06,+36.1809041E-03,+5.4522613492E+00,+88.6934664E-03
-292.0000E-06,+38.1909544E-03,+5.2261306942E+00,+89.8241196E-03
-291.5000E-06,+41.8341704E-03,+5.0502512958E+00,+94.4723608E-03
-291.0000E-06,+46.2311553E-03,+4.9497487824E+00,+93.8442201E-03
-290.5000E-06,+49.6231150E-03,+4.7864321982E+00,+94.7236171E-03
-290.0000E-06,+52.8894467E-03,+4.6231156141E+00,+96.9849236E-03
-289.5000E-06,+54.5226125E-03,+4.4221105874E+00,+100.5025115E-03
-289.0000E-06,+58.9195974E-03,+4.1457286756E+00,+99.7487427E-03
-288.5000E-06,+62.5628134E-03,+3.9824120915E+00,+102.1356773E-03
-288.0000E-06,+64.9497480E-03,+3.6809045514E+00,+102.5125617E-03
-287.5000E-06,+68.5929641E-03,+3.6180904806E+00,+102.5125617E-03
-287.0000E-06,+69.5979892E-03,+3.3417085689E+00,+104.5226119E-03
-286.5000E-06,+74.3718585E-03,+3.2412060555E+00,+104.5226119E-03
-286.0000E-06,+76.3819087E-03,+3.2160804272E+00,+106.5326622E-03
-285.5000E-06,+80.4020092E-03,+2.9396985155E+00,+104.5226119E-03
-285.0000E-06,+81.0301499E-03,+2.6130653471E+00,+106.5326622E-03
-284.5000E-06,+84.6733659E-03,+2.2361809220E+00,+108.1658280E-03
-284.0000E-06,+87.6884413E-03,+2.3366834354E+00,+107.1608029E-03
-283.5000E-06,+90.4522603E-03,+2.0100502670E+00,+108.5427124E-03
-283.0000E-06,+91.0804010E-03,+1.8718593111E+00,+109.7989938E-03
-282.5000E-06,+96.1055266E-03,+1.6080402136E+00,+108.5427124E-03
-282.0000E-06,+94.4723608E-03,+1.2688442310E+00,+110.5527626E-03
-281.5000E-06,+100.5025115E-03,+1.1683417177E+00,+106.7839185E-03
-281.0000E-06,+101.0050240E-03,+1.0050251335E+00,+108.5427124E-03
-280.5000E-06,+102.5125617E-03,+766.3316643E-03,+108.5427124E-03
-280.0000E-06,+104.5226119E-03,+603.0150801E-03,+106.5326622E-03
-279.5000E-06,+106.5326622E-03,+402.0100534E-03,+108.5427124E-03
-279.0000E-06,+108.5427124E-03,+125.6281417E-03,+107.7889436E-03
-278.5000E-06,+110.5527626E-03,+163.3165842E-03,+108.5427124E-03
-278.0000E-06,+110.5527626E-03,-263.8190975E-03,+106.5326622E-03
-277.5000E-06,+112.8140691E-03,-402.0100534E-03,+105.9045215E-03
-277.0000E-06,+114.5728631E-03,-603.0150801E-03,+105.7788933E-03
-276.5000E-06,+114.5728631E-03,-628.1407084E-03,+104.5226119E-03
-276.0000E-06,+115.8291445E-03,-1.0678392043E+00,+102.5125617E-03
-275.5000E-06,+116.5829133E-03,-1.2060301602E+00,+102.5125617E-03
-275.0000E-06,+118.5929636E-03,-1.3316583019E+00,+99.1206020E-03
-274.5000E-06,+118.5929636E-03,-1.6080402136E+00,+98.4924613E-03
-274.0000E-06,+119.8492449E-03,-1.7336683553E+00,+99.1206020E-03
-273.5000E-06,+120.6030138E-03,-1.8341708686E+00,+96.4824110E-03
-273.0000E-06,+118.5929636E-03,-2.2110552937E+00,+95.7286422E-03
-272.5000E-06,+120.6030138E-03,-2.2110552937E+00,+94.4723608E-03
-272.0000E-06,+119.0954761E-03,-2.4120603204E+00,+91.7085417E-03
-271.5000E-06,+118.8442198E-03,-2.8391960021E+00,+88.4422101E-03
-271.0000E-06,+119.8492449E-03,-2.8768844446E+00,+89.0703508E-03
-270.5000E-06,+120.6030138E-03,-3.0402010288E+00,+86.4321599E-03
-270.0000E-06,+120.6030138E-03,-3.3417085689E+00,+86.4321599E-03
-269.5000E-06,+118.5929636E-03,-3.4170854539E+00,+82.6633157E-03
-269.0000E-06,+120.6030138E-03,-3.4170854539E+00,+81.6582906E-03
-268.5000E-06,+116.8341696E-03,-3.8190955073E+00,+81.7839187E-03
-268.0000E-06,+119.8492449E-03,-3.9447236490E+00,+76.3819087E-03
-267.5000E-06,+118.5929636E-03,-4.0201005340E+00,+76.0050243E-03
-267.0000E-06,+116.5829133E-03,-4.0829146048E+00,+72.3618083E-03
-266.5000E-06,+116.2060289E-03,-4.3844221449E+00,+70.6030143E-03
-266.0000E-06,+113.1909536E-03,-4.6231156141E+00,+68.9698485E-03
-265.5000E-06,+112.5628129E-03,-4.6231156141E+00,+66.3316576E-03
-265.0000E-06,+112.5628129E-03,-4.6859296849E+00,+64.3216074E-03
-264.5000E-06,+112.5628129E-03,-4.8241206408E+00,+58.7939692E-03
-264.0000E-06,+107.1608029E-03,-4.9497487824E+00,+58.2914567E-03
-263.5000E-06,+108.1658280E-03,-5.0251256675E+00,+54.5226125E-03
-263.0000E-06,+107.0351747E-03,-5.0251256675E+00,+53.5175874E-03
-262.5000E-06,+104.5226119E-03,-5.0502512958E+00,+50.2512557E-03
-262.0000E-06,+101.1306522E-03,-5.4271357208E+00,+46.2311553E-03
-261.5000E-06,+102.1356773E-03,-5.3894472783E+00,+44.4723613E-03
-261.0000E-06,+98.4924613E-03,-5.4271357208E+00,+40.8291453E-03
-260.5000E-06,+96.4824110E-03,-5.4522613492E+00,+39.5728639E-03
-260.0000E-06,+94.4723608E-03,-5.6281407475E+00,+36.1809041E-03
-259.5000E-06,+90.7035166E-03,-5.5904523050E+00,+32.1608037E-03
-259.0000E-06,+90.4522603E-03,-5.6281407475E+00,+30.1507534E-03
-258.5000E-06,+86.4321599E-03,-5.7914573317E+00,+26.1306530E-03
-258.0000E-06,+84.4221096E-03,-5.6909548184E+00,+22.1105525E-03
-257.5000E-06,+82.0351750E-03,-5.8291457742E+00,+23.4924621E-03
-257.0000E-06,+78.8944715E-03,-5.8291457742E+00,+18.0904521E-03
-256.5000E-06,+76.0050243E-03,-5.6281407475E+00,+14.0703516E-03
-256.0000E-06,+72.3618083E-03,-5.8291457742E+00,+12.6884421E-03
-255.5000E-06,+68.3417078E-03,-5.6281407475E+00,+8.0402009E-03
-255.0000E-06,+66.3316576E-03,-5.7537688892E+00,+6.6582914E-03
-254.5000E-06,+60.5527632E-03,-5.7914573317E+00,+3.6432160E-03
-254.0000E-06,+58.9195974E-03,-5.6909548184E+00,+0.0E+00
-253.5000E-06,+55.9045220E-03,-5.6532663759E+00,-3.6432160E-03
-253.0000E-06,+51.5075371E-03,-5.4899497917E+00,-7.2864321E-03
-252.5000E-06,+47.8643211E-03,-5.6281407475E+00,-10.0502511E-03
-252.0000E-06,+44.8492458E-03,-5.5527638625E+00,-14.5728642E-03
-251.5000E-06,+40.2010046E-03,-5.4271357208E+00,-16.0804018E-03
-251.0000E-06,+36.6834167E-03,-5.2261306942E+00,-18.0904521E-03
-250.5000E-06,+32.1608037E-03,-5.2261306942E+00,-22.3618088E-03
-250.0000E-06,+28.7688439E-03,-5.2261306942E+00,-25.3768842E-03
-249.5000E-06,+26.1306530E-03,-5.0502512958E+00,-26.3819093E-03
-249.0000E-06,+22.1105525E-03,-5.0251256675E+00,-28.7688439E-03
-248.5000E-06,+16.3316581E-03,-4.8241206408E+00,-30.6532660E-03
-248.0000E-06,+12.0603014E-03,-4.8241206408E+00,-36.6834167E-03
-247.5000E-06,+9.6733667E-03,-4.6231156141E+00,-38.1909544E-03
-247.0000E-06,+5.4020100E-03,-4.5477387290E+00,-41.5829141E-03
-246.5000E-06,+1.6331658E-03,-4.2462311890E+00,-42.2110548E-03
-246.0000E-06,-4.5226130E-03,-4.3467337023E+00,-46.2311553E-03
-245.5000E-06,-4.2713567E-03,-4.1834171182E+00,-46.2311553E-03
-245.0000E-06,-10.6783918E-03,-3.8190955073E+00,-50.7537683E-03
-244.5000E-06,-15.7035174E-03,-3.8190955073E+00,-53.8944718E-03
-244.0000E-06,-18.0904521E-03,-3.6180904806E+00,-54.8994969E-03
-243.5000E-06,-23.7437183E-03,-3.4170854539E+00,-58.2914567E-03
-243.0000E-06,-26.1306530E-03,-3.3417085689E+00,-58.2914567E-03
-242.5000E-06,-32.1608037E-03,-3.2160804272E+00,-60.3015069E-03
-242.0000E-06,-33.4170851E-03,-3.0150754005E+00,-61.6834164E-03
-241.5000E-06,-38.1909544E-03,-2.7763819313E+00,-66.3316576E-03
-241.0000E-06,-42.2110548E-03,-2.6130653471E+00,-67.5879390E-03
-240.5000E-06,-44.4723613E-03,-2.4120603204E+00,-68.3417078E-03
-240.0000E-06,-48.2412055E-03,-2.0100502670E+00,-68.9698485E-03
-239.5000E-06,-52.2613060E-03,-2.0100502670E+00,-72.6130645E-03
-239.0000E-06,-55.5276376E-03,-1.6708542844E+00,-75.6281399E-03
-238.5000E-06,-60.3015069E-03,-1.6080402136E+00,-76.0050243E-03
-238.0000E-06,-65.5778887E-03,-1.5326633286E+00,-76.3819087E-03
-237.5000E-06,-68.3417078E-03,-1.0301507618E+00,-76.6331650E-03
-237.0000E-06,-70.3517580E-03,-1.0050251335E+00,-79.6482404E-03
-236.5000E-06,-74.3718585E-03,-603.0150801E-03,-82.0351750E-03
-236.0000E-06,-78.3919590E-03,-603.0150801E-03,-81.7839187E-03
-235.5000E-06,-80.4020092E-03,-402.0100534E-03,-82.4120594E-03
-235.0000E-06,-83.6683408E-03,+0.0E+00,-82.4120594E-03
-234.5000E-06,-84.9246222E-03,+25.1256283E-03,-86.0552755E-03
-234.0000E-06,-90.4522603E-03,+201.0050267E-03,-86.4321599E-03
-233.5000E-06,-92.7135668E-03,+402.0100534E-03,-87.8140694E-03
-233.0000E-06,-94.9748734E-03,+728.6432218E-03,-87.6884413E-03
-232.5000E-06,-98.7437175E-03,+804.0201068E-03,-86.4321599E-03
-232.0000E-06,-101.1306522E-03,+1.0050251335E+00,-87.0603006E-03
-231.5000E-06,-104.5226119E-03,+1.2311557885E+00,-90.4522603E-03
-231.0000E-06,-104.5226119E-03,+1.7336683553E+00,-88.1909538E-03
-230.5000E-06,-108.5427124E-03,+1.9723618245E+00,-88.0653257E-03
-230.0000E-06,-111.8090440E-03,+1.9346733820E+00,-87.8140694E-03
-229.5000E-06,-112.1859284E-03,+2.3743718779E+00,-86.4321599E-03
-229.0000E-06,-115.8291445E-03,+2.5376884621E+00,-87.0603006E-03
-228.5000E-06,-116.5829133E-03,+2.6381909754E+00,-86.6834162E-03
-228.0000E-06,-118.5929636E-03,+2.9396985155E+00,-86.4321599E-03
-227.5000E-06,-118.5929636E-03,+3.2160804272E+00,-86.6834162E-03
-227.0000E-06,-122.6130640E-03,+3.3417085689E+00,-85.0502503E-03
-226.5000E-06,-122.2361796E-03,+3.6180904806E+00,-82.4120594E-03
-226.0000E-06,-122.6130640E-03,+3.7437186223E+00,-84.4221096E-03
-225.5000E-06,-126.0050238E-03,+4.0452261623E+00,-83.7939690E-03
-225.0000E-06,-123.9949735E-03,+4.2211055607E+00,-80.4020092E-03
-224.5000E-06,-126.6331645E-03,+4.4221105874E+00,-78.6432152E-03
-224.0000E-06,-126.6331645E-03,+4.8241206408E+00,-78.3919590E-03
-223.5000E-06,-126.8844208E-03,+4.7864321982E+00,-77.7638183E-03
-223.0000E-06,-126.6331645E-03,+5.1507538091E+00,-75.6281399E-03
-222.5000E-06,-126.6331645E-03,+5.2512563225E+00,-72.3618083E-03
-222.0000E-06,-127.8894459E-03,+5.4271357208E+00,-70.3517580E-03
-221.5000E-06,-128.2663303E-03,+5.4522613492E+00,-67.9648234E-03
-221.0000E-06,-128.6432147E-03,+5.8291457742E+00,-66.3316576E-03
-220.5000E-06,-126.6331645E-03,+6.0301508009E+00,-64.3216074E-03
-220.0000E-06,-127.2613052E-03,+6.2311558276E+00,-62.9396978E-03
-219.5000E-06,-124.2462298E-03,+6.4321608543E+00,-58.2914567E-03
-219.0000E-06,-122.6130640E-03,+6.4949749252E+00,-54.8994969E-03
-218.5000E-06,-122.6130640E-03,+6.6331658810E+00,-52.2613060E-03
-218.0000E-06,-120.6030138E-03,+6.8341709077E+00,-51.5075371E-03
-217.5000E-06,-118.8442198E-03,+7.0351759344E+00,-46.2311553E-03
-217.0000E-06,-116.5829133E-03,+7.2361809611E+00,-42.8391955E-03
-216.5000E-06,-114.8241194E-03,+7.2613065895E+00,-38.4422106E-03
-216.0000E-06,-113.1909536E-03,+7.5628141295E+00,-36.1809041E-03
-215.5000E-06,-112.5628129E-03,+7.6005025720E+00,-33.7939695E-03
-215.0000E-06,-109.1708531E-03,+7.6381910145E+00,-30.1507534E-03
-214.5000E-06,-108.1658280E-03,+7.8391960412E+00,-26.1306530E-03
-214.0000E-06,-104.5226119E-03,+7.8391960412E+00,-24.1206028E-03
-213.5000E-06,-102.7638180E-03,+8.0402010679E+00,-19.7236179E-03
-213.0000E-06,-101.7587929E-03,+8.0402010679E+00,-18.0904521E-03
-212.5000E-06,-96.7336673E-03,+8.2412060946E+00,-14.3216079E-03
-212.0000E-06,-96.4824110E-03,+8.2412060946E+00,-11.3065325E-03
-211.5000E-06,-92.4623106E-03,+8.2412060946E+00,-9.4221105E-03
-211.0000E-06,-90.4522603E-03,+8.3668342363E+00,-4.6482412E-03
-210.5000E-06,-89.8241196E-03,+8.4422111213E+00,-1.3819095E-03
-210.0000E-06,-85.6783910E-03,+8.4422111213E+00,+1.2562814E-03
-209.5000E-06,-80.4020092E-03,+8.4673367497E+00,+4.2713567E-03
-209.0000E-06,-78.3919590E-03,+8.5678392630E+00,+10.0502511E-03
-208.5000E-06,-76.0050243E-03,+8.4422111213E+00,+12.0603014E-03
-208.0000E-06,-70.3517580E-03,+8.6432161480E+00,+16.0804018E-03
-207.5000E-06,-68.3417078E-03,+8.4422111213E+00,+16.5829144E-03
-207.0000E-06,-66.3316576E-03,+8.5678392630E+00,+18.0904521E-03
-206.5000E-06,-60.3015069E-03,+8.6055277055E+00,+23.7437183E-03
-206.0000E-06,-60.3015069E-03,+8.4422111213E+00,+27.3869344E-03
-205.5000E-06,-57.9145722E-03,+8.4045226788E+00,+30.1507534E-03
-205.0000E-06,-52.2613060E-03,+8.4422111213E+00,+30.7788941E-03
-204.5000E-06,-48.2412055E-03,+8.4422111213E+00,+35.8040197E-03
-204.0000E-06,-44.8492458E-03,+8.2412060946E+00,+38.1909544E-03
-203.5000E-06,-42.2110548E-03,+8.2412060946E+00,+42.2110548E-03
-203.0000E-06,-38.1909544E-03,+8.1658292096E+00,+43.4673362E-03
-202.5000E-06,-35.8040197E-03,+8.2035176521E+00,+46.2311553E-03
-202.0000E-06,-30.1507534E-03,+7.9020101121E+00,+48.2412055E-03
-201.5000E-06,-28.1407032E-03,+7.8391960412E+00,+53.8944718E-03
-201.0000E-06,-24.6231153E-03,+7.6381910145E+00,+54.2713562E-03
-200.5000E-06,-20.1005023E-03,+7.6633166429E+00,+58.2914567E-03
-200.0000E-06,-16.7085425E-03,+7.4371859878E+00,+58.7939692E-03
-199.5000E-06,-13.6934672E-03,+7.6005025720E+00,+61.9346727E-03
-199.0000E-06,-10.6783918E-03,+7.3618091028E+00,+64.3216074E-03
-198.5000E-06,-5.6532663E-03,+7.2361809611E+00,+68.3417078E-03
-198.0000E-06,-4.0201005E-03,+7.0979900053E+00,+70.3517580E-03
-197.5000E-06,+0.0E+00,+7.0603015628E+00,+70.3517580E-03
-197.0000E-06,+4.0201005E-03,+6.8969849786E+00,+73.6180897E-03
-196.5000E-06,+7.6633165E-03,+6.6582915094E+00,+72.6130645E-03
-196.0000E-06,+10.6783918E-03,+6.6331658810E+00,+78.3919590E-03
-195.5000E-06,+14.0703516E-03,+6.5954774385E+00,+78.0150745E-03
-195.0000E-06,+16.7085425E-03,+6.2311558276E+00,+80.4020092E-03
-194.5000E-06,+22.1105525E-03,+6.0552764293E+00,+82.0351750E-03
-194.0000E-06,+24.7487435E-03,+6.0301508009E+00,+84.4221096E-03
-193.5000E-06,+28.1407032E-03,+5.8291457742E+00,+86.6834162E-03
-193.0000E-06,+33.4170851E-03,+5.4899497917E+00,+88.4422101E-03
-192.5000E-06,+34.1708539E-03,+5.4271357208E+00,+88.6934664E-03
-192.0000E-06,+40.2010046E-03,+5.2889447650E+00,+92.4623106E-03
-191.5000E-06,+43.8442206E-03,+5.2261306942E+00,+92.4623106E-03
-191.0000E-06,+46.2311553E-03,+4.7487437557E+00,+93.0904513E-03
-190.5000E-06,+48.2412055E-03,+4.6231156141E+00,+96.1055266E-03
-190.0000E-06,+52.2613060E-03,+4.6231156141E+00,+96.4824110E-03
-189.5000E-06,+54.7738688E-03,+4.4221105874E+00,+98.4924613E-03
-189.0000E-06,+58.2914567E-03,+4.2211055607E+00,+100.5025115E-03
-188.5000E-06,+61.9346727E-03,+4.0201005340E+00,+98.7437175E-03
-188.0000E-06,+66.8341701E-03,+3.6809045514E+00,+103.7688431E-03
-187.5000E-06,+68.3417078E-03,+3.7437186223E+00,+102.5125617E-03
-187.0000E-06,+72.3618083E-03,+3.5427135956E+00,+103.1407024E-03
-186.5000E-06,+76.0050243E-03,+3.2160804272E+00,+106.1557778E-03
-186.0000E-06,+76.3819087E-03,+3.0150754005E+00,+104.5226119E-03
-185.5000E-06,+76.8844213E-03,+2.8140703738E+00,+106.5326622E-03
-185.0000E-06,+82.4120594E-03,+2.6130653471E+00,+106.5326622E-03
-184.5000E-06,+86.0552755E-03,+2.4120603204E+00,+108.1658280E-03
-184.0000E-06,+86.4321599E-03,+2.2110552937E+00,+107.1608029E-03
-183.5000E-06,+90.0753759E-03,+2.0100502670E+00,+108.5427124E-03
-183.0000E-06,+91.7085417E-03,+1.9346733820E+00,+108.5427124E-03
-182.5000E-06,+94.7236171E-03,+1.6080402136E+00,+105.9045215E-03
-182.0000E-06,+98.4924613E-03,+1.3316583019E+00,+109.7989938E-03
-181.5000E-06,+96.9849236E-03,+1.1683417177E+00,+107.0351747E-03
-181.0000E-06,+103.1407024E-03,+866.8341776E-03,+108.5427124E-03
-180.5000E-06,+102.5125617E-03,+829.1457351E-03,+108.7939687E-03
-180.0000E-06,+106.5326622E-03,+527.6381951E-03,+108.5427124E-03
-179.5000E-06,+105.0251245E-03,+402.0100534E-03,+108.5427124E-03
-179.0000E-06,+107.7889436E-03,+62.8140708E-03,+108.5427124E-03
-178.5000E-06,+110.1758782E-03,+0.0E+00,+108.7939687E-03
-178.0000E-06,+111.1809033E-03,-326.6331684E-03,+107.7889436E-03
-177.5000E-06,+112.5628129E-03,-402.0100534E-03,+106.5326622E-03
-177.0000E-06,+114.5728631E-03,-728.6432218E-03,+103.8944712E-03
-176.5000E-06,+116.2060289E-03,-804.0201068E-03,+102.7638180E-03
-176.0000E-06,+114.5728631E-03,-1.0050251335E+00,+102.5125617E-03
-175.5000E-06,+116.5829133E-03,-1.2060301602E+00,+102.7638180E-03
-175.0000E-06,+116.5829133E-03,-1.6080402136E+00,+100.5025115E-03
-174.5000E-06,+118.5929636E-03,-1.5703517711E+00,+100.5025115E-03
-174.0000E-06,+117.8391947E-03,-1.8090452403E+00,+96.4824110E-03
-173.5000E-06,+116.8341696E-03,-2.0100502670E+00,+94.7236171E-03
-173.0000E-06,+118.5929636E-03,-2.2738693645E+00,+94.4723608E-03
-172.5000E-06,+120.6030138E-03,-2.3743718779E+00,+94.4723608E-03
-172.0000E-06,+119.8492449E-03,-2.5376884621E+00,+91.7085417E-03
-171.5000E-06,+120.6030138E-03,-2.6130653471E+00,+90.0753759E-03
-171.0000E-06,+119.2211043E-03,-2.8140703738E+00,+89.6984915E-03
-170.5000E-06,+120.6030138E-03,-3.0150754005E+00,+86.4321599E-03
-170.0000E-06,+119.2211043E-03,-3.3417085689E+00,+85.6783910E-03
-169.5000E-06,+118.8442198E-03,-3.3793970114E+00,+82.6633157E-03
-169.0000E-06,+119.8492449E-03,-3.6180904806E+00,+80.4020092E-03
-168.5000E-06,+120.2261294E-03,-3.6180904806E+00,+80.4020092E-03
-168.0000E-06,+119.8492449E-03,-3.9447236490E+00,+77.0100494E-03
-167.5000E-06,+120.6030138E-03,-3.8442211356E+00,+76.0050243E-03
-167.0000E-06,+117.9648229E-03,-4.0201005340E+00,+72.3618083E-03
-166.5000E-06,+116.2060289E-03,-4.2462311890E+00,+70.3517580E-03
-166.0000E-06,+114.5728631E-03,-4.4221105874E+00,+68.3417078E-03
-165.5000E-06,+114.5728631E-03,-4.7864321982E+00,+65.9547732E-03
-165.0000E-06,+112.5628129E-03,-4.6859296849E+00,+60.9296476E-03
-164.5000E-06,+112.1859284E-03,-4.8241206408E+00,+61.1809039E-03
-164.0000E-06,+110.5527626E-03,-4.8241206408E+00,+57.6633160E-03
-163.5000E-06,+108.1658280E-03,-4.9874372249E+00,+54.2713562E-03
-163.0000E-06,+106.5326622E-03,-5.0251256675E+00,+54.2713562E-03
-162.5000E-06,+104.5226119E-03,-5.2261306942E+00,+50.5025120E-03
-162.0000E-06,+103.7688431E-03,-5.2889447650E+00,+47.6130648E-03
-161.5000E-06,+100.5025115E-03,-5.4271357208E+00,+46.2311553E-03
-161.0000E-06,+99.1206020E-03,-5.3517588358E+00,+43.4673362E-03
-160.5000E-06,+98.1155768E-03,-5.5904523050E+00,+39.8241202E-03
-160.0000E-06,+94.4723608E-03,-5.4271357208E+00,+38.6934669E-03
-159.5000E-06,+92.0854261E-03,-5.6281407475E+00,+30.6532660E-03
-159.0000E-06,+89.6984915E-03,-5.6281407475E+00,+30.7788941E-03
-158.5000E-06,+88.0653257E-03,-5.8291457742E+00,+26.3819093E-03
-158.0000E-06,+84.4221096E-03,-5.4899497917E+00,+24.7487435E-03
-157.5000E-06,+80.6532655E-03,-5.6281407475E+00,+22.1105525E-03
-157.0000E-06,+78.3919590E-03,-5.6281407475E+00,+18.7185928E-03
-156.5000E-06,+76.3819087E-03,-5.8291457742E+00,+12.3115577E-03
-156.0000E-06,+72.3618083E-03,-5.8291457742E+00,+12.0603014E-03
-155.5000E-06,+68.3417078E-03,-5.6281407475E+00,+11.4321607E-03
-155.0000E-06,+65.5778887E-03,-5.8291457742E+00,+6.0301507E-03
-154.5000E-06,+60.5527632E-03,-5.6281407475E+00,+251.2563E-06
-154.0000E-06,+60.3015069E-03,-5.6281407475E+00,-1.2562814E-03
-153.5000E-06,+55.9045220E-03,-5.6281407475E+00,-2.2613065E-03
-153.0000E-06,+52.2613060E-03,-5.6281407475E+00,-6.0301507E-03
-152.5000E-06,+48.2412055E-03,-5.6281407475E+00,-9.6733667E-03
-152.0000E-06,+46.2311553E-03,-5.4271357208E+00,-12.0603014E-03
-151.5000E-06,+42.2110548E-03,-5.2512563225E+00,-15.7035174E-03
